"priority","code","name","market","industry","stage","stars","score","machineReady","approvalReady","productionReady","approvals","distinctReviewers","lastVerifiedDate","missing"
"10","2819","エバラ食品工業","Standard","食料品","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","2874","横浜冷凍","Prime","卸売業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","2936","ベースフード","Growth","食料品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","2993","長栄","Standard","不動産業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","2999","ホームポジション","Standard","不動産業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3001","片倉工業","Standard","繊維製品","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3003","ヒューリック","Prime","不動産業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3038","神戸物産","Prime","卸売業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3046","ジンズホールディングス","Prime","小売業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3048","ビックカメラ","Prime","小売業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3109","シキボウ","Prime","繊維製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3110","日東紡績","Prime","ガラス・土石製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3133","海帆","Growth","小売業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3134","Ｈａｍｅｅ","Standard","小売業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3150","グリムス","Prime","電気・ガス業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3154","メディアスホールディングス","Prime","卸売業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","319A","技術承継機構","Growth","金属製品","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3222","ユナイテッド・スーパーマーケット・ホールディングス","Standard","小売業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3252","地主","Prime","不動産業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3405","クラレ","Prime","化学","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3422","Ｊ－ＭＡＸ","Standard","金属製品","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3445","ＲＳ Ｔｅｃｈｎｏｌｏｇｉｅｓ","Prime","金属製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3501","ＳＵＭＩＮＯＥ","Prime","繊維製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3529","アツギ","Standard","繊維製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3542","ベガコーポレーション","Growth","小売業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3551","ダイニック","Standard","繊維製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3565","アセンテック","Standard","卸売業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3633","ＧＭＯペパボ","Standard","情報・通信業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3649","ファインデックス","Prime","情報・通信業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3656","ＫＬａｂ","Prime","情報・通信業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3660","アイスタイル","Prime","情報・通信業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3668","コロプラ","Prime","情報・通信業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3708","特種東海製紙","Prime","パルプ・紙","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3856","Ａｂａｌａｎｃｅ","Standard","電気機器","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3863","日本製紙","Prime","パルプ・紙","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3880","大王製紙","Prime","パルプ・紙","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3946","トーモク","Prime","パルプ・紙","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3947","ダイナパック","Standard","パルプ・紙","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3951","朝日印刷","Standard","パルプ・紙","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3953","大村紙業","Standard","パルプ・紙","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","3993","ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ","Prime","情報・通信業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4020","ビートレンド","Growth","情報・通信業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4023","クレハ","Prime","化学","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4025","多木化学","Prime","化学","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","402A","アクセルスペースホールディングス","Growth","輸送用機器","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4113","田岡化学工業","Standard","化学","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","429A","テクセンドフォトマスク","Prime","その他製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4307","野村総合研究所","Prime","情報・通信業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4331","テイクアンドギヴ・ニーズ","Prime","サービス業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4346","ＮＥＸＹＺ．Ｇｒｏｕｐ","Standard","その他金融業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4432","ウイングアーク１ｓｔ","Prime","情報・通信業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4480","メドレー","Prime","情報・通信業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4536","参天製薬","Prime","医薬品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4538","扶桑薬品工業","Prime","医薬品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4571","ＮＡＮＯホールディングス","Growth","医薬品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4576","デ・ウエスタン・セラピテクス研究所","Growth","医薬品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4595","ミズホメディー","Standard","医薬品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4665","ダスキン","Prime","サービス業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4716","日本オラクル","Standard","情報・通信業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4751","サイバーエージェント","Prime","サービス業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4825","ウェザーニューズ","Prime","情報・通信業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4849","エン","Prime","サービス業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","485A","パワーエックス","Growth","電気機器","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4880","セルソース","Standard","医薬品","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4936","アクシージア","Standard","化学","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4978","リプロセル","Growth","化学","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","4992","北興化学工業","Standard","化学","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5101","横浜ゴム","Prime","ゴム製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5199","不二ラテックス","Standard","ゴム製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5202","日本板硝子","Prime","ガラス・土石製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5210","日本山村硝子","Standard","ガラス・土石製品","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5216","倉元製作所","Standard","ガラス・土石製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5282","ジオスター","Standard","ガラス・土石製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5288","アジアパイルホールディングス","Prime","ガラス・土石製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","543A","ＡＲＣＨＩＯＮ","Prime","輸送用機器","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5445","東京鐵鋼","Prime","鉄鋼","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5449","大阪製鐵","Standard","鉄鋼","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","544A","ＧＭＳグループ","Prime","機械","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","547A","ムニノバホールディングス","Prime","その他金融業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5491","日本金属","Standard","鉄鋼","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5542","新報国マテリアル","Standard","鉄鋼","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5609","日本鋳造","Standard","鉄鋼","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5707","東邦亜鉛","Prime","非鉄金属","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5715","古河機械金属","Prime","非鉄金属","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5742","エヌアイシ・オートテック","Standard","非鉄金属","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","575A","前澤ホールディングス","Prime","機械","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5830","いよぎんホールディングス","Prime","銀行業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5832","ちゅうぎんフィナンシャルグループ","Prime","銀行業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5909","コロナ","Standard","金属製品","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5930","文化シヤッター","Prime","金属製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5932","三協立山","Prime","金属製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5933","アルインコ","Prime","金属製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5938","ＬＩＸＩＬ","Prime","金属製品","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","5943","ノーリツ","Prime","金属製品","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6022","赤阪鐵工所","Standard","機械","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6047","Ｇｕｎｏｓｙ","Standard","サービス業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6055","ジャパンマテリアル","Prime","サービス業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6140","旭ダイヤモンド工業","Prime","機械","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6141","ＤＭＧ森精機","Prime","機械","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6157","日進工具","Standard","機械","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6255","エヌ・ピー・シー","Growth","機械","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6276","シリウスビジョン","Standard","電気機器","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6448","ブラザー工業","Prime","電気機器","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6470","大豊工業","Standard","機械","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6518","三相電機","Standard","電気機器","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6532","ベイカレント","Prime","サービス業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6584","三櫻工業","Prime","輸送用機器","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","6612","バルミューダ","Growth","電気機器","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","7012","川崎重工業","Prime","輸送用機器","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","7102","日本車輌製造","Prime","輸送用機器","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","7162","アストマックス","Standard","電気・ガス業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","7175","今村証券","Standard","証券、商品先物取引業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","7180","九州フィナンシャルグループ","Prime","銀行業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","7184","富山第一銀行","Prime","銀行業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","7196","Ｃａｓａ","Standard","その他金融業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","7198","ＳＢＩアルヒ","Prime","その他金融業","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","7211","三菱自動車工業","Prime","輸送用機器","jpx_indexed","1","","false","false","false","0","0","2026-07-14","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","7317","松屋アールアンドディ","Growth","輸送用機器","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
"10","7345","アイ・パートナーズフィナンシャル","Growth","その他金融業","jpx_indexed","1","","false","false","false","0","0","2026-07-10","officialSource|publicationDate|pageEvidence|structuredAnalysis|metricExtraction|progressConnected|productionReviewApproved|independentDoubleCheckApproved"
